index,cpuacct.usage,deltaPeriods,deltaThrottledTime,throttledPercent,cache_bytes,mem_activity_in_mb,mem_activity_out_mb,mem_usage_bytes,swap_bytes,rssanon_kb,rssfile_kb,vmrss_kb,vmswap_kb,activeCount,completedTaskCount,corePoolSize,poolSize,queueSize,taskCount,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_emtpy,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.CreateCommandHandler_count:1;commands:c.ProductParty,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_emtpy,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:c.Contract,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:g.Contract,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_emtpy,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_emtpy,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:c.Contract,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_emtpy,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.commandhandlers.GetCommandHandler_count:1;commands:c.ProductParty,ProxyDataSource.getConnection,batch,HikariProxyPreparedStatement.close,UPDATE,HikariProxyPreparedStatement.executeQuery,INSERT,HikariProxyPreparedStatement.executeUpdate,HikariProxyConnection.commit,HikariProxyConnection.close,SELECT,HikariProxyConnection.createStatement,HikariProxyStatement.executeQuery,HikariProxyStatement.close,GCLockerInitiatedGC_count,GCLockerInitiatedGC_mean,GCLockerInitiatedGC_sum,GCLockerInitiatedGC_upper,G1EvacuationPause_count,G1EvacuationPause_mean,G1EvacuationPause_sum,G1EvacuationPause_upper,MetadataGCThreshold_count,MetadataGCThreshold_mean,MetadataGCThreshold_sum,MetadataGCThreshold_upper,target,value,latency,success
2020-12-11 15:59:16+00:00,2018,11,4225.458284,90,119.6328125,654,223,1809637376,0,1.5609283447265625,0.02245330810546875,1.5833816528320312,0.0,50,314,10,50,19,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,714.0,3.57,0
2020-12-11 15:59:17+00:00,2013,10,216.571586,20,120.44921875,670,224,1825476608,0,1.575775146484375,0.02245330810546875,1.5982284545898438,0.0,50,347,10,50,47,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1045.0,5.22,0
2020-12-11 15:59:17+00:00,2013,10,216.571586,20,120.44921875,670,224,1825476608,0,1.575775146484375,0.02245330810546875,1.5982284545898438,0.0,50,347,10,50,47,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1396.0,6.98,0
2020-12-11 15:59:17+00:00,2013,10,216.571586,20,120.44921875,670,224,1825476608,0,1.575775146484375,0.02245330810546875,1.5982284545898438,0.0,50,347,10,50,47,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1072.0,5.36,0
2020-12-11 15:59:17+00:00,2013,10,216.571586,20,120.44921875,670,224,1825476608,0,1.575775146484375,0.02245330810546875,1.5982284545898438,0.0,50,347,10,50,47,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1008.0,5.04,0
2020-12-11 15:59:17+00:00,2013,10,216.571586,20,120.44921875,670,224,1825476608,0,1.575775146484375,0.02245330810546875,1.5982284545898438,0.0,50,347,10,50,47,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1436.0,7.18,0
2020-12-11 15:59:18+00:00,1749,9,245.004784,22,121.20703125,673,224,1827307520,0,1.5772476196289062,0.02245330810546875,1.599700927734375,0.0,50,377,10,50,49,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1474.0,7.37,0
2020-12-11 15:59:18+00:00,1749,9,245.004784,22,121.20703125,673,224,1827307520,0,1.5772476196289062,0.02245330810546875,1.599700927734375,0.0,50,377,10,50,49,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1684.0,8.42,0
2020-12-11 15:59:18+00:00,1749,9,245.004784,22,121.20703125,673,224,1827307520,0,1.5772476196289062,0.02245330810546875,1.599700927734375,0.0,50,377,10,50,49,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1878.0,9.39,0
2020-12-11 15:59:18+00:00,1749,9,245.004784,22,121.20703125,673,224,1827307520,0,1.5772476196289062,0.02245330810546875,1.599700927734375,0.0,50,377,10,50,49,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1500.0,7.5,0
2020-12-11 15:59:19+00:00,1898,10,585.034819,30,122.2734375,676,225,1829019648,0,1.5783271789550781,0.02245330810546875,1.6007804870605469,0.0,50,424,10,50,43,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,807.0,4.04,0
2020-12-11 15:59:19+00:00,1898,10,585.034819,30,122.2734375,676,225,1829019648,0,1.5783271789550781,0.02245330810546875,1.6007804870605469,0.0,50,424,10,50,43,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2223.0,11.12,0
2020-12-11 15:59:19+00:00,1898,10,585.034819,30,122.2734375,676,225,1829019648,0,1.5783271789550781,0.02245330810546875,1.6007804870605469,0.0,50,424,10,50,43,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2290.0,11.45,0
2020-12-11 15:59:19+00:00,1898,10,585.034819,30,122.2734375,676,225,1829019648,0,1.5783271789550781,0.02245330810546875,1.6007804870605469,0.0,50,424,10,50,43,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2274.0,11.37,0
2020-12-11 15:59:19+00:00,1898,10,585.034819,30,122.2734375,676,225,1829019648,0,1.5783271789550781,0.02245330810546875,1.6007804870605469,0.0,50,424,10,50,43,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.47,2494.0,12.47,0
