index,deltaThrottledTime,cpuacct.usage,deltaPeriods,throttledPercent,cache_bytes,swap_bytes,mem_activity_out_mb,mem_usage_bytes,mem_activity_in_mb,vmrss_kb,vmswap_kb,rssfile_kb,rssanon_kb,completedTaskCount,taskCount,corePoolSize,queueSize,activeCount,poolSize,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_emtpy,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:c.ProductParty,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:g.Contract,sbp.com.sbt.dataspace.locks.TransactionLockProviderImpl_count:1;commands:c.Contract,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_emtpy,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.lib.packet.processor.PacketExecutorImpl_count:1;commands:c.Contract,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_emtpy,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:c.ProductParty,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:g.Contract,sbp.sbt.dataspacecore.module.rpc.PacketRpcServiceImpl_count:1;commands:c.Contract,ProxyDataSource.getConnection,batch,HikariProxyPreparedStatement.close,UPDATE,HikariProxyPreparedStatement.executeQuery,INSERT,HikariProxyPreparedStatement.executeUpdate,HikariProxyConnection.commit,HikariProxyConnection.close,SELECT,HikariProxyStatement.executeQuery,HikariProxyConnection.createStatement,HikariProxyStatement.close,HikariProxyConnection.rollback,G1EvacuationPause_count,G1EvacuationPause_mean,G1EvacuationPause_sum,G1EvacuationPause_upper,GCLockerInitiatedGC_count,GCLockerInitiatedGC_mean,GCLockerInitiatedGC_sum,GCLockerInitiatedGC_upper,MetadataGCThreshold_count,MetadataGCThreshold_mean,MetadataGCThreshold_sum,MetadataGCThreshold_upper,target,value,latency,success
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.18,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.18,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.18,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.2,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.16,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.18,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.19,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.18,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.15,0
2020-10-30 08:43:17+00:00,0.0,616,10,0,9.609375,0,120,2273488896,408,2.1044578552246094,0.0,0.016696929931640625,2.0877609252929688,2667,2667,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.22,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.42,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,117.0,0.58,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.18,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.16,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.2,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.17,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.21,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.21,0
2020-10-30 08:43:18+00:00,0.0,292,10,0,10.125,0,120,2273947648,409,2.1047019958496094,0.0,0.016696929931640625,2.0880050659179688,2703,2703,10,0,0,31,3.74294,0.0,0.0,0.0,0.0,21.243716,0.0,0.0,0.0,22.006396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.18,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.19,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.18,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.15,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,104.0,0.52,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.16,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.18,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.2,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.18,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.24,0
2020-10-30 08:43:19+00:00,0.0,359,10,0,10.51171875,0,120,2273935360,409,2.1051292419433594,0.0,0.016696929931640625,2.0884323120117188,2736,2736,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.18,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.17,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.15,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.16,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.38,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.28,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.42,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.16,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.16,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.28,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.17,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.18,0
2020-10-30 08:43:20+00:00,0.0,313,10,0,11.02734375,0,120,2275229696,410,2.1054954528808594,0.0,0.016696929931640625,2.0887985229492188,2772,2772,10,0,0,31,2.923056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.18,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.16,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.22,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.2,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.18,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.18,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.18,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.18,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.18,0
2020-10-30 08:43:21+00:00,0.0,461,10,0,2.453125,0,130,2266423296,412,2.1058006286621094,0.0,0.016696929931640625,2.0891036987304688,2807,2807,10,0,0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.18,0
